name,year,selling_price,km_driven,seats,max_power_bhp,Mileage,Engine (CC),fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Tata,2015,-0.02236341720610381,0.9889722361149549,5,0.9047601977262313,1.3343375818158598,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2013,-0.29276509110938637,-0.6455701766778419,5,0.9110125887192569,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2018,1.0592432784070265,-1.326629515341507,5,0.47334521920743405,-0.4166456139622531,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Maruti,2018,1.4525548040845282,-1.4628413830742402,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Tata,2012,-1.0056422313998585,0.7165485006494888,5,-0.014341278248596837,0.7534426827425527,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2018,1.6492105669232793,-1.4900837566207867,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Maruti,2019,0.8134235748585876,-1.2176600211553208,5,0.47334521920743405,-0.4166456139622531,0.08223155512214625,False,False,True,True,False,False,False,True,False,False
Tata,2013,-0.7598225278514198,0.9889722361149549,5,-0.2644369179696384,1.8073519996326963,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2017,0.1251284049229594,-1.190417647608774,5,-0.45200864776041966,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,False,False,False,False,False
Hyundai,2014,-0.8827323796256391,-0.7817820444105749,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Hyundai,2014,0.17429234563264712,0.17170102971855658,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Maruti,2013,0.07596446421327166,1.125184103847688,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Renault,2013,0.10054643456811552,2.4106427420150363,5,0.5983930390679549,-0.7817795505226189,1.216077409759142,True,False,False,False,False,True,False,True,False,False
Hyundai,2013,-0.538584794657825,0.5053111361695664,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Maruti,2016,0.6659317527295244,-1.190417647608774,5,0.47334521920743405,-0.8232720433135701,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Toyota,2011,-0.2681831207545425,0.9889722361149549,5,-0.44575625676739394,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,True,False,False
Ford,2011,-0.7598225278514198,0.4049502320240887,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,False,False,True,False,False,False,False
Hyundai,2014,0.07596446421327166,-0.37314644121237567,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2017,0.1251284049229594,-1.4628413830742402,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2017,1.1084072191167142,-0.7817820444105749,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Tata,2018,0.7150956934392122,-1.1086905269691343,5,0.6108978210540071,-0.9062570288954694,0.09082129644515378,False,False,True,True,False,True,False,False,False,False
Hyundai,2013,-0.16985523933516702,0.4441247651840227,5,0.908511632322047,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2019,0.7150956934392122,-0.6455701766778419,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Renault,2017,-0.5140028243029812,-0.9179939121433079,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Tata,2011,-1.2514619349482972,1.5338197070458872,5,-0.32696082789989883,1.359233077490431,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2016,0.7150956934392122,0.7165485006494888,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2015,0.4692759898907735,0.7165485006494888,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2014,0.5921858416649929,1.261395971580421,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Renault,2019,-0.907314349980483,0.7165485006494888,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.9318963203353269,-0.7817820444105749,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Volkswagen,2012,-0.3419290318190741,0.9889722361149549,5,1.8363664556871104,-0.7070930634989081,1.8044746903851587,True,False,False,True,False,True,False,False,False,False
Ford,2011,-1.3252078460128287,1.5338197070458872,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,True,False,False
Hyundai,2017,0.8380055452134315,-0.37314644121237567,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2014,-1.1531340535289216,0.17170102971855658,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Maruti,2014,-0.754911050174522,-0.9179939121433079,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2020,-0.754911050174522,-0.9179939121433079,5,-1.6837296733865497,0.5459802187877999,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-1.1531340535289216,-0.10072270574690954,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2014,-0.7598225278514198,-1.190417647608774,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2013,-1.0056422313998585,0.4441247651840227,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Hyundai,2017,-0.6614946464320444,-0.37314644121237567,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Mahindra,2018,-0.02236341720610381,-0.37314644121237567,8,-1.8275346662261485,1.7492625097253653,-1.15469119539094,True,False,False,True,False,True,False,False,False,False
Maruti,2010,-0.9220635321933893,1.5338197070458872,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2017,1.9933581518910932,0.4441247651840227,5,1.0548175815588556,-0.5494215908932949,0.8381287915468101,False,False,True,True,False,True,False,False,False,False
Maruti,2015,-0.17477163340613577,-1.190417647608774,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Hyundai,2017,1.6983745076329668,-0.9997210327829478,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2019,1.4525548040845282,-0.10072270574690954,5,0.908511632322047,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2017,0.39552516243217095,-1.0269634063294943,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Hyundai,2014,-0.907314349980483,-0.10072270574690954,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2014,-0.4156749428836057,0.4441247651840227,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Maruti,2011,-0.14527326898032314,0.7165485006494888,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Toyota,2014,0.07596446421327166,1.5338197070458872,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Volkswagen,2019,1.9441942111814055,-1.0542057798760411,5,2.1502364835370185,0.22233877501838503,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Toyota,2015,0.22345628634233486,-1.0542057798760411,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2012,0.27261531065795164,0.634821380009849,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Tata,2011,-1.2563783290192658,2.2966061663491923,5,0.9110125887192569,-0.2257801471238802,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2014,0.4741923839617423,0.11721628262546335,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,False,False,True,False,False,False,False
Hyundai,2016,-0.6369126760772005,-0.4548735618520155,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,False,False,True,False,False,False,False
Hyundai,2018,2.0671040629556248,0.2125645900383765,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,False,False,True,False,False,False,False
Toyota,2012,0.031716917574552694,1.261395971580421,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,False,False,True,False,False,False,False
Maruti,2012,0.52335632467143,-1.5037049433940601,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Volkswagen,2012,-0.5140028243029812,-0.09254999368294556,5,-0.02059366924162252,0.5625772159041798,0.09082129644515378,True,False,False,True,False,True,False,False,False,False
Tata,2015,-0.02236341720610381,-0.7817820444105749,5,0.9047601977262313,1.3343375818158598,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2008,-1.1039701128192339,-0.5259489144349556,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,True,False,False
Toyota,2013,-0.3910929725287618,1.5338197070458872,5,-0.4482572131646039,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Tata,2015,-0.2681831207545425,0.7165485006494888,5,0.9047601977262313,1.3343375818158598,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Hyundai,2017,-0.5140028243029812,-1.3225159169359786,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2011,-0.9761438669740458,0.9889722361149549,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Toyota,2014,0.05138249385842779,2.242121419256099,5,-0.4482572131646039,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Hyundai,2017,-0.2681831207545425,-1.190417647608774,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Toyota,2017,1.1182400072586518,2.3510909134422855,5,-0.4488824522639068,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2014,-0.3910929725287618,0.17170102971855658,5,-0.7833853703907995,0.4546967346477091,0.07793668446064247,False,False,False,True,False,True,False,True,False,False
Hyundai,2008,-1.1039701128192339,0.9889722361149549,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,True
Maruti,2014,0.22345628634233486,-1.326629515341507,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Toyota,2016,0.5184350142063903,0.4441247651840227,5,-0.4488824522639068,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,True,False,False
Maruti,2011,-1.3006258756579847,0.22618577681164978,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Renault,2012,-0.02236341720610381,0.9889722361149549,5,0.5983930390679549,-0.7734810519644275,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Hyundai,2014,1.0592432784070265,1.261395971580421,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2012,-1.054806172109546,0.9889722361149549,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Hyundai,2018,-0.12069129862547927,-1.0542057798760411,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Tata,2017,0.6659317527295244,0.17170102971855658,5,-0.014341278248596837,1.2928450890249086,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2009,-1.3252078460128287,-0.37314644121237567,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2016,0.031716917574552694,-1.0542057798760411,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Maruti,2012,-0.3419290318190741,0.22814722770700116,5,-0.02059366924162252,-0.24237714424026008,0.3012699588588386,True,False,False,False,False,True,False,False,False,False
Ford,2012,-0.5140028243029812,-0.2641769470261892,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,False,False,False
Hyundai,2012,0.05138249385842779,0.5008433869079327,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,False,False,True,False,False,False,False
Hyundai,2013,-1.0302242017547023,-0.1386168473501559,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Tata,2018,1.6934581135619982,-0.9179939121433079,5,2.142733614345387,0.08956279808734316,1.3706927535732778,True,False,False,True,False,True,False,False,False,False
Mahindra,2011,-1.0056422313998585,1.5338197070458872,5,-0.6333279865581751,-0.32536212982216234,1.216077409759142,True,False,False,True,False,True,False,False,False,True
Tata,2014,-0.8089864685611076,2.8414536372801247,5,-0.014341278248596837,0.7534426827425527,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2008,-1.276043905303141,1.5338197070458872,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2016,0.22345628634233486,-1.577259351969736,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Hyundai,2016,-0.3419290318190741,-1.272144768248414,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2018,0.27261531065795164,-1.5990532508069732,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Hyundai,2012,-1.0056422313998585,0.17170102971855658,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Hyundai,2012,-1.1039701128192339,0.9889722361149549,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Maruti,2015,0.7150956934392122,-1.0542057798760411,5,0.47334521920743405,-0.8232720433135701,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2012,0.7150956934392122,0.08997390907891674,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Renault,2013,-0.4402569132384495,0.5803366329167557,5,-0.6946014182898301,1.4007255702813792,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Maruti,2014,-0.5140028243029812,-0.8907515385967614,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2016,-0.2681831207545425,-1.190417647608774,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Ford,2017,1.4525548040845282,-0.10072270574690954,5,1.5231216669365064,1.143472114977487,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2013,0.05138249385842779,1.0705903872604086,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Hyundai,2015,0.7150956934392122,-0.10072270574690954,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Ford,2013,0.37094810847139803,0.647134932852888,5,1.5231216669365064,1.143472114977487,1.3749876242347816,True,False,False,False,False,True,False,True,False,False
Ford,2018,1.6983745076329668,-1.272144768248414,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2019,1.2067351005360896,-1.4628413830742402,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Maruti,2016,-0.5140028243029812,-1.5990532508069732,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2009,-1.2514619349482972,-0.6455701766778419,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2016,-0.4648388835932934,-1.0542057798760411,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2009,-1.0302242017547023,-0.6455701766778419,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2015,1.0346613080521827,0.22618577681164978,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2013,-0.2681831207545425,0.17170102971855658,5,0.908511632322047,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2017,1.2067351005360896,-0.8544919394063079,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2010,-0.5877487353675127,0.4441247651840227,5,0.9860412806355696,1.3343375818158598,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2011,-0.3173470614642302,0.4441247651840227,5,0.9860412806355696,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Hyundai,2012,-0.8974815618385454,1.5338197070458872,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,True,False,True,False,True,False,False,False,False
Maruti,2014,-0.4156749428836057,0.17170102971855658,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Renault,2012,0.4692759898907735,1.5338197070458872,5,0.23575436147244475,0.3385177548330471,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Renault,2017,0.4692759898907735,0.4441247651840227,5,-0.695851896488435,1.4007255702813792,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Ford,2019,2.435833618278283,-0.7817820444105749,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Hyundai,2011,-1.1777160238837654,0.9072451154753151,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,True
Hyundai,2011,-1.2022979942386094,-0.10072270574690954,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Maruti,2014,0.1251284049229594,0.7165485006494888,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Volkswagen,2018,0.9609153969876508,-0.6455701766778419,5,2.1502364835370185,0.22233877501838503,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2013,0.6167678120198368,-0.6455701766778419,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2018,0.5184350142063903,-1.5173261301673335,5,-0.45200864776041966,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,False,False,True,False,False
Toyota,2015,-0.08627654012869787,2.895938384373218,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2014,-0.8335684389159513,-1.0542057798760411,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2007,-1.4972816384967358,0.7165485006494888,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Volkswagen,2014,0.7888416045037437,1.2886383451269676,5,1.811356891715007,-0.8730630346627097,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2017,1.0838252487618703,-1.326629515341507,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2016,-0.6123307057223566,-0.9179939121433079,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2017,1.4525548040845282,-1.326629515341507,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Ford,2015,0.9609153969876508,1.9424553102440865,5,1.5231216669365064,1.143472114977487,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2012,-0.8581553256648662,1.5338197070458872,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Tata,2007,-1.4972816384967358,0.7165485006494888,5,-0.2644369179696384,1.8073519996326963,0.9369108167613969,True,False,False,True,False,True,False,False,False,True
Hyundai,2018,2.1900139147298443,-0.37314644121237567,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2014,-0.7598225278514198,-0.6455701766778419,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Tata,2012,-1.3743717867225165,1.5338197070458872,5,-0.014341278248596837,0.7534426827425527,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2019,0.26278743891008505,-0.9179939121433079,5,-0.38948473783015924,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Ford,2018,2.6816533218267216,-1.190417647608774,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2017,1.2067351005360896,-1.1631752740622274,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.02236341720610381,0.17170102971855658,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2006,-1.4972816384967358,-0.5774642428114753,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2012,-0.2681831207545425,-1.0542057798760411,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Volkswagen,2010,-0.7598225278514198,0.4441247651840227,5,-0.02059366924162252,0.5625772159041798,0.09082129644515378,True,False,False,True,False,True,True,False,False,False
Renault,2016,-0.5140028243029812,-0.8090244179571215,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Renault,2017,2.04251717620671,-0.37314644121237567,5,0.5983930390679549,-1.263092466897644,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Tata,2010,0.026795607109512953,0.9889722361149549,5,-0.2644369179696384,-1.4788534294105882,0.9755646527149308,True,False,False,True,False,True,False,True,False,False
Maruti,2013,0.4545268076778672,1.261395971580421,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Ford,2019,2.8045631736009407,-0.9179939121433079,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Ford,2018,1.0592432784070265,-1.326629515341507,5,1.2942841565917536,-0.8232720433135701,0.06934694313763493,False,False,True,True,False,True,False,False,False,False
Ford,2018,2.6816533218267216,-0.6455701766778419,5,1.5462555136107021,1.3343375818158598,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2014,0.6905137230843683,1.261395971580421,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2011,-0.02236341720610381,0.22618577681164978,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2017,0.39552516243217095,-0.9179939121433079,5,0.47334521920743405,-0.4166456139622531,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2016,0.8330891511424627,-0.7817820444105749,5,0.5571272585139833,-0.44983960819501284,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Tata,2013,-1.0056422313998585,2.814211263733578,5,0.9110125887192569,0.7534426827425527,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2019,0.4692759898907735,-1.4628413830742402,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Tata,2019,0.9609153969876508,-1.593604776097664,5,0.5990182781672578,-0.9062570288954694,0.09082129644515378,False,False,True,True,False,True,False,False,False,False
Maruti,2013,0.026795607109512953,0.7165485006494888,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Renault,2018,2.6816533218267216,-1.0269634063294943,5,2.139607418848874,-1.4871519279687766,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Hyundai,2012,-0.6762438286449507,-0.6455701766778419,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2008,-1.3989537570773602,0.8072928469330356,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,True,False,False
Maruti,2019,1.6983745076329668,-1.5581896904871533,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Toyota,2015,0.8134235748585876,1.5338197070458872,5,-0.4488824522639068,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,True,False,False
Hyundai,2012,-1.1039701128192339,1.5338197070458872,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Ford,2015,1.3788088930199967,1.2341535980338745,5,0.9760374550467281,1.085382625070156,1.3749876242347816,True,False,False,False,False,True,False,False,False,False
Hyundai,2013,0.10054643456811552,1.0162146096615015,5,0.908511632322047,0.4215027404149464,0.9369108167613969,True,False,False,False,False,True,False,False,False,False
Renault,2018,0.4692759898907735,-0.8907515385967614,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,False,False,True,False,False,False,False
Maruti,2016,0.1497054588837323,-0.2369345734796426,5,0.47334521920743405,-0.723690060615288,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Tata,2018,-0.7598225278514198,-0.2369345734796426,4,-2.297714468901707,0.4215027404149464,-2.378729333919515,False,False,True,False,False,False,False,False,False,False
Maruti,2015,0.10054643456811552,0.30791289745128964,5,0.47334521920743405,-0.723690060615288,0.08223155512214625,False,False,True,False,False,True,False,False,False,False
Maruti,2010,-0.9318963203353269,0.008246788439276901,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2011,-0.9318963203353269,-0.37314644121237567,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2017,-0.046945387560947675,-1.0542057798760411,5,-0.45200864776041966,0.19744327934381375,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2014,-0.5140028243029812,-1.4628413830742402,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Chevrolet,2013,-0.2436011503996986,0.11721628262546335,5,0.16697806054915865,0.587472711578751,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2015,-1.1039701128192339,-0.7817820444105749,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2013,0.026795607109512953,0.7165485006494888,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
